trial_type.distractorcorrectrejection	trial_type.distractorfalsealarm	trial_type.lurecorrectrejection	trial_type.lurefalsealarm	trial_type.targethit	trial_type.targetmiss	drift_1	drift_2	drift_3	drift_4	drift_5	drift_6	drift_7	drift_8	drift_9	intercept
-3.0625134946431906e-06	-1.1553378831172344e-08	4.68884596242802e-15	-4.020533211005128e-13	-3.984902855748839e-16	-7.257935831354996e-16	0.0872025886680443	0.0871979226094875	0.087190146030169	0.0871792592074937	0.0871652625298167	0.0871481564964256	0.0871279417175278	0.0871046189142219	0.0870781889184804	1
-1.0313728892673138e-05	2.591100436763945e-08	-1.4929576924101234e-14	1.4715687215450308e-12	-3.400832308384059e-16	-6.902723515853457e-16	0.0871901460301694	0.0871481564964256	0.0870781889184802	0.0869802657587239	0.0868544184544087	0.0867006874075517	0.08651912197197	0.0863097804374293	0.086072730010938	1
7.786217987351957e-05	-5.4989729921855776e-08	4.0393545511136975e-14	-4.898421642321361e-12	-5.543880289989715e-16	-6.713211156216817e-16	0.0871652625298168	0.0870486526731112	0.0868544184544083	0.086582733079229	0.0862338388190311	0.0858080467951633	0.0853057367014329	0.0847273564655123	0.084073421849514	1
-0.0003212879500469	1.0700886616238313e-07	-1.118384876928762e-13	1.5344602269491168e-11	-2.4473621164316976e-16	-6.610186415183469e-16	0.0871279417175277	0.0868994679289541	0.0865191219719696	0.0859875685683104	0.0853057367014328	0.0844748179929486	0.083496264620059	0.082371786777614	0.081103349689251	1
0.0008868964189737	-1.7642686409982885e-07	2.959959730128564e-13	-4.609336640740028e-11	-4.854110608920513e-16	-7.070486099834485e-16	0.0870781889184806	0.0867006874075516	0.0860727300109378	0.0851961307353161	0.0840734218495141	0.082707846569435	0.081103349689251	0.0792645661859045	0.0771968078298657	1
0.0042768626094387	1.7703301733057759e-07	-7.754308805224914e-13	1.3404138080240315e-10	-4.1256265522479997e-16	-6.750893109667029e-16	0.0870160112317317	0.0864524245580965	0.085515815764006	0.0842102260987384	0.0825412888782813	0.0805162051788793	0.0781437127660682	0.0754340483932411	0.072398903632444	1
0.1300750609673011	3.031862238466245e-07	1.985239991325245e-12	-3.7959142915875715e-10	-1.337330818405382e-16	-1.684752366647163e-16	0.0869414175292013	0.0861548210706274	0.0848490943407757	0.0830321050626936	0.0807148015980073	0.0779111469770058	0.074638034763694	0.0709151872627552	0.0667650366818038	1
0.3013766855825564	-2.8166147467622434e-06	-4.978692827964031e-12	1.050487647730303e-09	2.88480090311343e-16	2.298719925174863e-16	0.0868544184544086	0.0858080467951639	0.0840734218495138	0.0816644567802005	0.0786004735294848	0.0749060478407917	0.0706108121404097	0.0657492178603087	0.0603602591084478	1
0.4099996119691058	1.2607992480620252e-05	1.2200102317530611e-11	-2.8469289014502282e-09	7.018654622759094e-16	5.453125758102204e-16	0.0867550264209532	0.0854122996447662	0.0831897942978622	0.0801104030149772	0.0762058446758583	0.0715163376889693	0.0660901857268657	0.0599832801803376	0.053258524456219	1
0.472449182135917	-4.640516950689585e-05	-2.9078592318486662e-11	7.56375361068041e-09	5.480208136576462e-16	7.114325203505202e-16	0.0866432556107427	0.084967805482584	0.0821993463139068	0.0783734910157748	0.0735394546338701	0.0677594212558919	0.0611077440877476	0.0536699889886255	0.0455418337687056	1
0.5002168579045608	0.0001565099121975	6.702305441498077e-11	-1.9704941615256564e-08	1.454554897623536e-15	7.995360414753997e-16	0.08651912197197	0.0844748179929493	0.0811033496892506	0.0764576854195043	0.0706108121404094	0.0636545887255504	0.0556983027918752	0.0468669537072318	0.03729928875421	1
0.4922575465554452	-0.0004796925185082	-1.477375347242451e-10	5.030903200426575e-08	-7.847389371687407e-16	7.836045210767465e-16	0.0863826432168379	0.0839336185365919	0.0799032117459601	0.0743673592016445	0.0674303611629662	0.059222916684601	0.0498996611331194	0.0396362527226765	0.0286260629620282	1
0.472482976691685	0.0012189015064235	3.0529035718872447e-10	-1.2569551931165044e-07	4.637719777611656e-15	7.297454191176979e-16	0.0862338388190311	0.08334451599006	0.0786004735294845	0.0721072836945849	0.0640094436549142	0.0544871599029676	0.0437523380020872	0.0320438669143707	0.0196223028494785	1
0.4417555105520199	0.0008342139062766	-5.663347416879219e-10	3.0652581440892897e-07	-8.869276667962945e-15	6.167606189653995e-16	0.0860727300109381	0.0827078465694358	0.0771968078298656	0.0696826176966878	0.0603602591084478	0.0494716344976788	0.0372992887542101	0.0241590775724032	0.0103919714286419	1
0.2881774396437503	0.1070892215700151	8.327186588416987e-10	-7.264800704588392e-07	2.2623020538033563e-14	2.8208399531306967e-16	0.0858993397806211	0.0820239736384488	0.0756940170337794	0.0670988956969293	0.0564958210494076	0.044202093079846	0.0305856050526645	0.0160538341987468	0.0010416478447892	1
0.1098288440453068	0.2854910821778837	-4.048404574924581e-10	1.6615546335489336e-06	-5.061112558389798e-14	-1.8331647921155745e-18	0.0857136928685368	0.0812932875010948	0.0740940308101697	0.0643620152419974	0.0524299106291441	0.0387055925258487	0.0236581997835158	0.0078020979607592	-0.0083207032526929	1
0.0708407107380989	0.2903651703203231	-3.6658750268824975e-09	-3.6231623397723032e-06	1.0908025843780449e-13	-1.6256882490839531e-16	0.0855158157640057	0.0805162051788792	0.0723989036324435	0.0614782234746824	0.0481770274789166	0.0330103550516668	0.0165654792447922	-0.0005208332119654	-0.0175869783372684	1
0.2026039638530844	0.179236715008683	2.1924153574731807e-08	7.369604728725608e-06	-2.1799466943165042e-13	9.930818659478412e-17	0.0853057367014323	0.0796931701728116	0.0706108121404093	0.0584541028742865	0.0437523380020868	0.0271456233036851	0.0093570049001134	-0.0088390117288374	-0.026650183235778	1
0.2962667073475255	0.07767231468107	-8.903165538994384e-08	-1.3305873743396844e-05	3.799863754099884e-13	2.1974119633887527e-16	0.0850834856562763	0.078824652210288	0.0687320523453479	0.0552965562316021	0.039171621288506	0.0211415102100164	0.0020831470604251	-0.0170765333677335	-0.0354056685496836	1
0.3843153663675957	0.0154871246823642	3.1260499711757045e-07	1.810878759992816e-05	-4.6644895283822e-13	4.03500390597673e-16	0.0848490943407758	0.0779111469770064	0.0667650366818038	0.0520127908927548	0.0344512128439734	0.0150288443632957	-0.0052052670862099	-0.0251582299087175	-0.0437523380020869	1
0.4492736768898582	-0.0156158251605998	-1.0137726612039568e-06	1.6424769653831792e-06	-2.042851298967305e-13	6.738172674914983e-16	0.0846025961994226	0.0769531758340652	0.0647122909098813	0.0486103023078741	0.0296079463354326	0.0088390117288375	-0.0124573086373204	-0.0330103550516666	-0.0515938157581956	1
0.4954113162512011	-0.0271478954756953	3.1214820037114176e-06	-0.0001239765746992	4.319654426535155e-12	-8.431861752844505e-17	0.08434402640419	0.0759512855204093	0.062576450872025	0.0450968569221452	0.0246590935596535	0.0026037944909195	-0.0196223028494786	-0.040561257358735	-0.0588395592406302	1
0.5257929260615856	-0.0268820158679297	-9.254266360542407e-06	0.0003496575430155	-2.1147966344092564e-11	3.64203564277529e-15	0.0840734218495139	0.0749060478407922	0.060360259108448	0.0414804744482923	0.0196223028494785	-0.0036447921353517	-0.0266501832357781	-0.0477420340809873	-0.0654059045903162	1
0.4952058709827362	-0.021025551072395	2.6631339227588043e-05	0.0088843404930464	8.045930449482647e-11	-9.537106819463961e-15	0.0837908211470289	0.0738180593394315	0.0580665613355539	0.0377694095609605	0.0145155361372861	-0.0098746642886897	-0.0334918414130271	-0.0544871599029668	-0.0712170327014148	1
0.316822974132869	-0.0140316506414874	-7.481934165978872e-05	0.1477187605257065	-2.7326223736010984e-10	3.2825299199785605e-14	0.0834962646200584	0.0726879409595461	0.0556983027918752	0.0339721330547771	0.0093570049001134	-0.0160538341987465	-0.0400994702540449	-0.0607350848678405	-0.0762058446758578	1
0.1638265956167393	-0.008279339072481	0.0002061051306644	0.3037742524296535	8.679571473351788e-10	-1.0045404297466609e-13	0.0831897942978616	0.0715163376889686	0.0532585244562191	0.0300973125091044	0.0041651052148646	-0.0221505744298446	-0.0464268979472356	-0.0664287960269944	-0.0803147365889422	1
0.2164255620520488	-0.0044131055448497	-0.0005435042072053	0.2710604304608398	-2.633540160143701e-09	2.959423996873591e-13	0.0828714539096369	0.0703039181920333	0.0507503591428781	0.026153792503614	-0.0010416478447894	-0.0281335807879998	-0.0524299106291444	-0.0715163376889686	-0.0834962646200581	1
0.2980812418406623	-0.002159285648148	0.001317188082819	0.15535072507829	7.720005290196843e-09	-8.496238435609367e-13	0.0825412888782807	0.0690513744279511	0.0481770274789172	0.0221505744298445	-0.0062446862358723	-0.0339721330547771	-0.0580665613355538	-0.0759512855204084	-0.0857136928685368	1
0.3801875153940108	-0.0009792294589516	-0.0023204268576275	0.0615577526155734	-2.2008616423225245e-08	2.3789781692986485e-12	0.0821993463139069	0.0677594212558918	0.045541833768706	0.0180967959448246	-0.0114254551624591	-0.039636252722676	-0.0632974631122761	-0.0796931701728113	-0.0869414175292008	1
0.3732782554458774	-0.0004208341147437	0.0642958370070546	0.0069282954396596	6.126327983050121e-08	-6.515116613775537e-12	0.0818456750071257	0.0664287960269953	0.0428481617510035	0.0140017101136598	-0.0165654792447925	-0.0450968569221448	-0.0680860642374876	-0.082707846569435	-0.0871652625298164	1
0.2249025796115223	-0.0001510222726644	0.2510165554422219	-0.0193332884536101	-1.6690908688330565e-07	1.7484860607214697e-11	0.0814803254220812	0.0650602581635458	0.0400994702540453	0.00987466428869	-0.0216464284051893	-0.0503259077498695	-0.0723989036324441	-0.0849678054825833	-0.0863826432168375	1
0.1337970039325358	-3.4250262815329093e-06	0.3068982385501811	-0.027839516541653	4.455197613471749e-07	-4.598986340194109e-11	0.0811033496892509	0.0636545887255505	0.0372992887542106	0.00572507877343	-0.0266501832357784	-0.0552965562316019	-0.0762058446758585	-0.0864524245580968	-0.0846025961994223	1
0.2262594885121558	-3.0297770820571045e-07	0.2090937489030058	-0.0259509392350262	-1.164608399006716e-06	1.1845593430404664e-10	0.0807148015980072	0.0622125899649678	0.0344512128439739	0.0015624253199935	-0.0315588996149597	-0.0599832801803372	-0.0794802857881259	-0.0871481564964257	-0.0818456750071257	1
0.3047079711467053	4.8706388472990726e-08	0.0995398049215324	-0.0195578202391438	2.9846560321571506e-06	-2.9888629386667527e-10	0.0803147365889429	0.0607350848678413	0.0315588996149598	-0.0026037944909194	-0.0363550723421517	-0.0643620152419977	-0.0821993463139075	-0.0870486526731114	-0.0781437127660679	1
0.3782389137682438	5.405029365747498e-08	0.0276070199006992	-0.0126936064668563	-7.48996675630209e-06	7.373225662004284e-10	0.0799032117459601	0.0592229166846011	0.0286260629620287	-0.0067640709381201	-0.041021597563897	-0.0684102784557584	-0.0843440264041903	-0.0861548210706276	-0.0735394546338698	1
0.4246544847095588	-5.1120702128393495e-08	-0.0100212134503918	-0.0073225925414844	1.836554167300378e-05	-1.7724311944219801e-09	0.0794802857881253	0.0576769484487977	0.0256564688144245	-0.0109089078666103	-0.0455418337687059	-0.0721072836945846	-0.0858993397806216	-0.0844748179929484	-0.0680860642374873	1
0.4630947546940887	3.0234470152681225e-08	-0.0256391061942501	-0.0038297637029333	-4.385974394558068e-05	4.129382182630215e-09	0.0790460190612909	0.0560980624845477	0.022653930300107	-0.0150288443632957	-0.0498996611331194	-0.0754340483932416	-0.0868544184544089	-0.0820239736384484	-0.061846509812921	1
0.4519198037355958	-1.5317585839156525e-08	-0.027690433990515	-0.0018439562206598	0.0001012787417654	-9.239677165058766e-09	0.0786004735294845	0.0544871599029677	0.0196223028494789	-0.0191144763522569	-0.0540795390073585	-0.0783734910157745	-0.0872025886680444	-0.0788246522102876	-0.0548928371348158	1
0.4551408777501928	7.153444955064062e-09	-0.0227398176297976	-0.0008237847582961	-0.0002175102070158	1.953421821950479e-08	0.0781437127660679	0.0528451600878869	0.0165654792447927	-0.0231564780602849	-0.0580665613355539	-0.0809105187620026	-0.0869414175292014	-0.0749060478407912	-0.0473053376311531	1
0.4180171582210637	-3.16900533432522e-09	-0.0157249993119591	-0.0003519579655336	0.000425497031121	-3.774613558663186e-08	0.0776758019446655	0.0511730001711315	0.0134873846215979	-0.0271456233036853	-0.0618465098129214	-0.083032105062694	-0.0860727300109383	-0.0703039181920333	-0.039171621288506	1
0.417028882861353	1.351089141785792e-09	-0.0095480044071149	-0.0001080418186133	-0.0009771217989467	6.122129020041036e-08	0.0771968078298655	0.0494716344976788	0.0103919714286423	-0.0310728065477601	-0.0654059045903164	-0.0847273564655128	-0.0846025961994229	-0.0650602581635451	-0.0305856050526644	1
0.3713384904624193	-5.589435685684072e-10	-0.0052079465223722	4.6105594443120726e-06	0.0228390869488021	-5.7023659232202094e-08	0.076706798767693	0.0477420340809881	0.0072832143527037	-0.0349290636909011	-0.0687320523453482	-0.0859875685683108	-0.0825412888782815	-0.0592229166846005	-0.0216464284051889	1
0.2096356579842561	2.2548802764816435e-10	-0.0026115132738396	-2.054592638338941e-06	0.1876234994164916	-1.2859079553886064e-07	0.0762058446758581	0.0459851860488176	0.0041651052148652	-0.0387055925258487	-0.0718130915486229	-0.086806270712567	-0.0799032117459606	-0.0528451600878862	-0.0124573086373203	1
0.0871994941988621	-8.897475380630489e-11	-0.0011757672949032	7.322325035180746e-07	0.3121173831427712	1.0699832189547017e-06	0.0756940170337797	0.0442020930798459	0.0010416478447899	-0.0423937728314167	-0.0746380347636938	-0.0871792592074944	-0.0767067987676934	-0.045985186048817	-0.0031243490389618	1
0.1655440079704915	3.4399687344580326e-11	-0.0005910182850965	-2.3104905806779333e-07	0.2496958391623178	-4.698149809072818e-06	0.0751713888723857	0.0423937728314168	-0.0020831470604247	-0.0459851860488174	-0.0771968078298658	-0.0871046189142226	-0.0729743853653638	-0.0387055925258483	0.0062446862358722	1
0.2797250610627111	-1.3042402191544552e-11	-2.4819685800588302e-05	6.520461226513823e-08	0.1337628047276494	1.7107371209786296e-05	0.0746380347636938	0.0405612573587356	-0.0052052670862095	-0.0494716344976786	-0.0794802857881256	-0.0865827330792296	-0.0687320523453482	-0.0310728065477597	0.0155416164809779	1
0.3766790769909683	4.849094606702236e-12	-0.0004805212014917	-1.5876849138344093e-08	0.0478586036299135	-5.681788611649512e-05	0.07409403081017	0.0387055925258489	-0.0083207032526927	-0.0528451600878866	-0.0814803254220814	-0.0856162813665319	-0.0640094436549144	-0.0231564780602846	0.0246590935596536	1
0.4079291860889946	-1.763977707423579e-12	0.0010668895914641	2.5426581456513806e-09	-9.607013718560997e-05	0.0001788971953638	0.0735394546338699	0.0368278374087429	-0.0114254551624588	-0.0560980624845474	-0.0831897942978627	-0.0842102260987388	-0.0588395592406305	-0.0150288443632953	0.0334918414130272	1
0.4243098310012748	6.271013525108239e-13	-0.0022456136401428	3.7239451428396046e-10	-0.0221632161410448	-0.0005238878328859	0.0729743853653634	0.0349290636909012	-0.014515536137286	-0.0592229166846008	-0.0846025961994228	-0.0823717867776145	-0.0532585244562193	-0.0067640709381198	0.0419378716428835	1
0.4173003256777846	-2.1734086793858859e-13	0.046392244217212	-6.438574600887598e-10	-0.028080658846511	0.0013182290101059	0.0723989036324437	0.0330103550516672	-0.0175869783372684	-0.0622125899649673	-0.0857136928685375	-0.0801104030149769	-0.0473053376311535	0.0015624253199938	0.0498996611331194	1
0.2729122428548804	7.317801960336264e-14	0.2291732097131118	4.294425600456654e-10	-0.0248851324918056	-0.0002549089829316	0.0718130915486229	0.0310728065477604	-0.0206358378557479	-0.0650602581635453	-0.0865191219719702	-0.0774376860642654	-0.041021597563897	0.0098746642886901	0.0572852781122731	1
0.110689310090851	-2.352998936682161e-14	0.3114647658835532	-2.2973784755847588e-10	-0.0181554634688406	0.0979333577745123	0.0712170327014147	0.0291175239882989	-0.0236581997835157	-0.0677594212558914	-0.0870160112317316	-0.0743673592016438	-0.0344512128439737	0.0180967959448247	0.0640094436549142	1
0.0106611912506033	7.319910868784467e-15	0.2243532921886109	1.1071921669883159e-10	-0.0114686369743208	0.2795887955046215	0.0706108121404092	0.0271456233036858	-0.0266501832357776	-0.0703039181920334	-0.0872025886680439	-0.0709151872627553	-0.0276400950340177	0.0261537925036143	0.0699945163651362	1
0.0959255142287359	-1.968785588323776e-15	0.1116689403355283	-5.0095884143713496e-11	-0.0065284843048935	0.2942830153565091	0.0699945163651361	0.0251582299087184	-0.0296079463354322	-0.0726879409595459	-0.0870781889184801	-0.0670988956969291	-0.0206358378557483	0.0339721330547772	0.0751713888723852	1
0.2421344008045844	5.713759839882673e-16	0.0345982220260547	2.1695643463542547e-11	-0.0032484357259463	0.1851107776694218	0.0693682333127232	0.0231564780602853	-0.0325276911462587	-0.0749060478407915	-0.0866432556107424	-0.0629380795544623	-0.0134873846215976	0.0414804744482922	0.0794802857881252	1
0.3203378245103453	-7.014844885169306e-17	-0.0066647597951304	-9.088651629531824e-12	-0.0017603613335925	0.0818133890805479	0.0687320523453479	0.0211415102100166	-0.0354056685496836	-0.0769531758340647	-0.0858993397806213	-0.0584541028742868	-0.0062446862358723	0.0486103023078741	0.0828714539096376	1
0.4009938127642351	3.3423174640807537e-17	-0.0245537283057524	3.705575433806159e-12	-0.000372464723889	0.0177350692565182	0.0680860642374873	0.019114476352257	-0.0382381830588629	-0.0788246522102879	-0.0848490943407759	-0.0536699889886252	0.0010416478447892	0.0552965562316024	0.0853057367014327	1
0.4494939314193236	1.138303888434769e-16	-0.0279423259274181	-1.4759501859060725e-12	-0.0010364582357	-0.0146034059427067	0.0674303611629661	0.0170765333677338	-0.041021597563897	-0.0805162051788795	-0.0834962646200589	-0.048610302307874	0.008320703252693	0.0614782234746831	0.0867550264209531	1
0.4707466179259595	1.4277060682839616e-16	-0.0235699783418029	5.758155387122417e-13	0.0199376398643164	-0.0269164762726335	0.0667650366818038	0.0150288443632958	-0.0437523380020872	-0.0820239736384486	-0.081845675007126	-0.0433010221926998	0.0155416164809779	0.0670988956969297	0.0872025886680442	1
0.3434489351898405	1.989216863789581e-16	-0.0166124935997855	-2.198883767279153e-13	0.1810049335393422	-0.0270547198501883	0.0660901857268658	0.0129725780080977	-0.0464268979472356	-0.0833445159900592	-0.0799032117459603	-0.0377694095609604	0.0226539303001067	0.0721072836945851	0.0866432556107424	1
0.1725815383955803	1.0568151819198835e-16	-0.010237717621036	8.276334733966796e-14	0.3113606759949605	-0.0214332872996898	0.0654059045903167	0.0109089078666103	-0.0490418431120964	-0.0844748179929485	-0.0776758019446656	-0.0320438669143705	0.0296079463354327	0.0764576854195045	0.0850834856562763	1
0.1918199697606772	7.752438730739691e-17	-0.0056585802186499	-3.014426359548302e-14	0.2534258823839254	-0.014175019100474	0.0647122909098815	0.0088390117288374	-0.0515938157581955	-0.0854122996447655	-0.0751713888723856	-0.0261537925036145	0.0363550723421514	0.0801104030149774	0.0825412888782811	1
0.2748329002110609	6.62155201046449e-17	-0.0028557014453934	1.1077272944550647e-14	0.1372798516135761	-0.0090590909885468	0.0640094436549144	0.00676407093812	-0.0540795390073584	-0.0861548210706277	-0.0723989036324439	-0.0201294293807081	0.0428481617510032	0.0830321050626942	0.0790460190612911	1
0.3226411738665494	3.457682196046263e-17	-0.0013293546086492	-3.702910496582779e-15	0.0500439850343023	-0.0032132485125333	0.0632974631122761	0.0046852697169131	-0.0564958210494079	-0.0867006874075519	-0.0693682333127235	-0.0140017101136598	0.0490418431120965	0.0851961307353167	0.0746380347636939	1
0.3816220684056076	7.817692928772039e-17	-0.0005886044430642	1.455389122193539e-15	0.0010105315975693	-0.0029001402489299	0.062576450872025	0.0026037944909194	-0.0588395592406306	-0.0870486526731115	-0.0660901857268656	-0.0078020979607593	0.0548928371348159	0.0865827330792296	0.0693682333127234	1
0.300770379117919	3.614153603578553e-17	-0.0002135605446551	-3.2417175698611646e-16	-0.0217332204994276	0.0930006978283252	0.0618465098129211	0.0005208332119654	-0.0611077440877476	-0.0871979226094879	-0.0625764508720248	-0.0015624253199935	0.0603602591084479	0.0871792592074941	0.0632974631122758	1
0.149720161258176	2.1125599693162888e-17	-0.0001118448564959	1.999656342726413e-16	-0.028064042197246	0.2764546265066043	0.0611077440877472	-0.0015624253199932	-0.0632974631122759	-0.0871481564964257	-0.0588395592406299	0.0046852697169132	0.0654059045903163	0.0869802657587242	0.0564958210494072	1
0.1503849149403547	5.2248308283259686e-17	0.0002120579950836	5.2068986628385606e-17	-0.0250756212616717	0.295752239069195	0.0603602591084475	-0.0036447921353515	-0.0654059045903162	-0.0868994679289542	-0.0548928371348154	0.0109089078666103	0.0699945163651365	0.0859875685683106	0.049041843112096	1
0.2675714324993122	1.2059844932064047e-16	-0.0005626931981669	1.636570573748118e-16	-0.0183841870969301	0.1876728891582474	0.0596041615310864	-0.0057250787734297	-0.0674303611629662	-0.0864524245580967	-0.0507503591428777	0.0170765333677337	0.0740940308101702	0.0842102260987388	0.0410215975638965	1
0.3552349600251704	1.3513189086149063e-16	0.0013782632945864	1.7927213906676607e-16	-0.0116828091361817	0.0836470175310213	0.0588395592406303	-0.0078020979607591	-0.0693682333127236	-0.0858080467951635	-0.0464268979472355	0.023156478060285	0.0776758019446658	0.0816644567802005	0.0325276911462588	1
0.4158588707752584	1.43766484837872e-16	-0.0020157977700028	1.9239496880497766e-16	-0.0066238249401224	0.018738275654626	0.0580665613355537	-0.0098746642886897	-0.0712170327014151	-0.0849678054825834	-0.0419378716428834	0.0291175239882985	0.0807148015980074	0.0783734910157747	0.0236581997835159	1
0.3244326149637712	5.928233948110095e-17	0.0741030341549318	1.5566550560568922e-16	-0.0034143107969132	-0.0141483759499611	0.057285278112273	-0.0119415948899341	-0.0729743853653638	-0.0839336185365914	-0.0372992887542102	0.0349290636909011	0.0831897942978626	0.0743673592016442	0.0145155361372862	1
0.1592197440104451	4.558539935787319e-17	0.2606704367634831	2.0596659258218646e-16	-0.0016228954192765	-0.0267976050002744	0.0564958210494079	-0.0140017101136596	-0.0746380347636941	-0.0827078465694353	-0.0325276911462592	0.0405612573587357	0.0850834856562766	0.0696826176966876	0.00520526708621	1
0.115184744653225	3.0339054269660415e-17	0.3035933178207707	2.043804478875428e-16	-0.0007182422671566	-0.027151581662963	0.0556983027918753	-0.0160538341987465	-0.0762058446758584	-0.0812932875010951	-0.0276400950340179	0.0459851860488177	0.0863826432168379	0.0643620152419976	-0.0041651052148645	1
0.2425422968042719	9.64499816417896e-17	0.2016215802827235	2.0134008860370623e-16	-0.0003012902575786	-0.0215231090404419	0.054892837134816	-0.0180967959448245	-0.077675801944666	-0.0796931701728116	-0.0226539303001069	0.0511730001711314	0.0870781889184805	0.0584541028742868	-0.0134873846215974	1
0.3884620662696254	1.8898739018252702e-16	0.0938579161495536	2.1494331956242526e-16	-8.388207243619952e-05	-0.014506458771591	0.0540795390073584	-0.0201294293807077	-0.0790460190612914	-0.0779111469770059	-0.0175869783372686	0.0560980624845476	0.0871652625298167	0.052012790892755	-0.0226539303001067	1
0.4682187484198565	2.2024301681109076e-16	0.0243950769454646	1.9665609149379536e-16	2.1883232716054737e-05	-0.0086277249117833	0.0532585244562191	-0.0221505744298444	-0.0803147365889434	-0.0759512855204086	-0.0124573086373204	0.0607350848678412	0.0866432556107426	0.0450968569221453	-0.0315588996149594	1
0.5088711969314651	2.3343246383394405e-16	-0.0115395557992267	1.7849199953157326e-16	-3.7281419045466097e-05	-0.0046294402367432	0.0524299106291445	-0.0241590775724026	-0.0814803254220817	-0.0738180593394308	-0.0072832143527033	0.0650602581635456	0.0855158157640065	0.0377694095609606	-0.0400994702540449	1
0.4741071592682553	1.390409972561464e-16	-0.0260895288639613	8.835011348304957e-17	7.660194139586679e-05	-0.0022780257277168	0.0515938157581956	-0.0261537925036141	-0.0825412888782816	-0.071516337688969	-0.0020831470604252	0.0690513744279513	0.0837908211470291	0.0300973125091051	-0.0481770274789171	1
0.4256087685051157	3.985752471716703e-17	-0.0275339493788999	-5.1318092951305194e-18	-0.0001481250296016	-0.0010386512087458	0.050750359142878	-0.0281335807879998	-0.0834962646200591	-0.0690513744279511	0.0031243490389618	0.0726879409595462	0.0814803254220814	0.0221505744298449	-0.0556983027918752	1
0.4120539125557663	1.6919615574681796e-17	-0.0223074059378301	-3.4794870684796956e-17	0.0002465420505442	-0.0004472705858976	0.0498996611331192	-0.0300973125091046	-0.0843440264041903	-0.0664287960269948	0.008320703252693	0.0759512855204088	0.0786004735294849	0.01400171011366	-0.0625764508720249	1
0.3897846903851391	-2.4255959042759202e-17	-0.0153320428883641	-7.925215832896913e-17	-0.0005541528591111	-0.0001667293053265	0.0490418431120965	-0.0320438669143702	-0.0850834856562768	-0.0636545887255501	0.0134873846215975	0.078824652210288	0.0751713888723858	0.0057250787734302	-0.068732052345348	1
0.4012673585051942	2.602300755585265e-17	-0.0091448790108668	-4.844955806839654e-17	0.0180356757242798	-8.06386663878319e-06	0.048177027478917	-0.033972133054777	-0.0857136928685376	-0.0607350848678409	0.0186059680042091	0.0812932875010952	0.071217032701415	-0.002603794490919	-0.0740940308101701	1
0.2914147406759836	6.646814267267289e-17	-0.0051502230115745	1.405511315741471e-17	0.1766432451961949	6.015334176810195e-07	0.0473053376311534	-0.0358810104188924	-0.0862338388190311	-0.0576769484487972	0.023658199783516	0.0833445159900595	0.0667650366818039	-0.0109089078666098	-0.0786004735294849	1
0.147215535062134	1.9534036750882986e-18	-0.002239830885815	-8.23503961496489e-18	0.312451982477581	-2.850085932548872e-07	0.0464268979472359	-0.0377694095609602	-0.0866432556107424	-0.0544871599029671	0.0286260629620285	0.0849678054825833	0.0618465098129213	-0.0191144763522563	-0.0821993463139075	1
0.1894537534206554	-1.1437248808046034e-17	-0.0016946545583691	-4.7968302437781527e-17	0.2581230467520769	1.8418343684586856e-07	0.045541833768706	-0.0396362527226761	-0.0869414175292011	-0.051173000171131	0.0334918414130272	0.0861548210706277	0.0564958210494079	-0.0271456233036847	-0.0848490943407761	1
0.2697862079553619	-1.9328165232724933e-17	0.0173984150598291	-9.255714741707556e-17	0.1411684462791385	-1.0083032898478125e-07	0.0446502713823314	-0.041480474448292	-0.0871279417175276	-0.0477420340809878	0.038238183058863	0.0868994679289543	0.0507503591428782	-0.0349290636909007	-0.08651912197197	1
