trial_type.1	trial_type.1_derivative	trial_type.2	trial_type.2_derivative	trial_type.3	trial_type.3_derivative	trial_type.4	trial_type.4_derivative	trial_type.5	trial_type.5_derivative	trial_type.6	trial_type.6_derivative	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	cosine00	cosine01	intercept
-2.0730362373282603e-08	2.2587496184736812e-08	1.367169833708524e-12	2.8137849595374197e-12	-1.0625995047307527e-15	1.2000613045493326e-16	-1.0156667177279165e-15	4.6492781197575685e-17	3.4013506451249633e-16	-1.1531466612248852e-16	-0.0004139135724715	-0.0006529947627158	-0.0215270454781246	0.0014996119309674	2.2488359429572613e-06	0.0004634136870157	-0.01670033688768	0.0284341997930834	0.0008085037178735	0.0002789012521613	0.0060563205686902	0.0196802507739099	0.0003873122705233	3.667901883074791e-05	0.0012400318055984	-3.99656738427169e-05	1.5972547205185423e-09	1.5376788800645932e-06	0.00047891737676	0.0003619174302248	1.30984228539191e-07	2.2936185200048165e-07	-0.00013379694258	-0.0001337221233988	1.7881605648673727e-08	1.7901619919523782e-08	0.1256829940000022	0.1232689824000024	1
6.260378681656652e-08	-4.479546227296011e-08	-3.115012753680091e-12	-7.766628403378524e-12	-8.73041520009134e-16	1.1978076960602586e-16	-1.0095493967728764e-15	7.262862698367419e-17	-2.2784935578954264e-16	-2.0364688532068824e-17	0.0009233504419219	0.00170078540331	-0.0199838957903333	0.0015431496877913	2.381310958963575e-06	0.0003993560909575	-0.0393895212119303	-0.0226891843242505	0.0005147990852998	0.0015515343813039	0.0185820506084317	0.0125257300397408	0.0001568939130274	0.0003452926048149	0.0011470415909051	-9.29902146940831e-05	8.647180067739303e-09	1.31570441049704e-06	0.000328354068505	-0.0001505633082555	2.2669309738913826e-08	1.0781639373173544e-07	-0.000254188450176	-0.0001203915075953	1.4494114660711302e-08	6.461176683679557e-08	0.1252845616000023	0.1216879446000025	1
-1.8367246595475955e-07	7.688175410458463e-08	6.770548724734235e-12	2.1082482132268795e-11	-8.395000470404113e-16	6.26447246637801e-17	-9.469709620512804e-16	-7.994860072656625e-17	9.34592629053022e-16	-1.6923279713401122e-16	-0.0020541180934914	-0.0030410858977304	-0.0200682393988113	-8.434360847765245e-05	7.113843755823664e-09	0.0004027342325657	-0.01251239066984	0.0268771305420907	0.0007223801461769	0.0001565599202744	-0.0136191377305853	-0.032201188339018	0.0010369165304467	0.000185480912524	0.0010970024544306	-5.003913647493276e-05	2.503914168220326e-09	1.203414384069325e-06	0.0001569882683046	-0.0001713658002007	2.936623756935646e-08	2.4645316881587843e-08	-2.108608836638392e-05	0.0002331023618116	5.4336713664854686e-08	4.446216554150704e-10	0.1248069968000021	0.1197995125000024	1
5.263323806113394e-07	-8.937999411293326e-08	-1.372119671362113e-11	-5.6325056868446046e-11	-6.132988482615435e-16	-4.8966362025885973e-17	-1.429068506496403e-15	3.985717875258644e-17	-1.989443930956907e-15	-4.710181690343347e-16	0.0539455113026427	0.0788081985770358	-0.020145174934968	-7.693553615644691e-05	5.919076669817437e-09	0.000405828073159	-0.037829432607026	-0.0253170419371862	0.0006409526124495	0.001431065971368	-0.0221273756450125	-0.0085082379144276	7.23901124085403e-05	0.0004896207529351	0.0011780016901965	8.099923576565838e-05	6.560875644994639e-09	1.3876879825770906e-06	6.996695906498174e-05	-8.702130924013643e-05	7.572707670168054e-09	4.895375960196601e-09	-5.654119049654746e-05	-3.545510213090139e-05	1.2570645393673702e-09	3.196905596319703e-09	0.1242506012000022	0.1176084564000021	1
-1.4781020241082413e-06	-7.117436576792175e-08	2.4551857119790588e-11	1.481158865654521e-10	2.2914946984730274e-16	-1.188587630061583e-16	-1.5728875243211732e-15	-3.3898469539834826e-17	6.578891618882763e-15	2.0075943560941903e-15	0.3612149978168401	0.2012501584118372	-0.0201176924898196	2.748244514814929e-05	7.552846262966603e-10	0.0004047215511142	-0.0144592937915313	0.0233701388154949	0.0005461633882559	0.0002090711769488	-0.036392537878143	-0.0142651622331312	0.0002034948535381	0.0013244168132118	0.0010970038960523	-8.099779414323771e-05	6.5606410720016516e-09	1.20341754862537e-06	7.394512170296381e-05	3.978162636081482e-06	1.5824019221425842e-11	5.467881227571666e-09	-0.000100040571327	-4.349938083053561e-05	1.892196199865132e-09	1.0008116084751521e-08	0.1236157262000021	0.1151203112000014	1
4.07645532205447e-06	1.0061147874206998e-06	-3.2567856630689894e-11	-3.831984268529929e-10	1.8736731313911355e-16	-4.1557004146861285e-17	-1.5506269355162492e-15	9.241248603160243e-17	-1.5062993729483773e-14	-8.726335116481852e-15	0.7661039222506996	0.1756956282966396	-0.0200902802759525	2.741221386748187e-05	7.514287150462451e-10	0.0004036193615658	-0.0263232402400029	-0.0118639464484719	0.0001407532253321	0.0006929129767317	-0.0144771520118139	0.0219153858663297	0.0004802841376694	0.0002095879303732	0.0013110231603794	0.0002140192643285	4.580424369560772e-08	1.7187817293275735e-06	0.0001998778328677	0.0001259327111646	1.5859046088966433e-08	3.9951147823234864e-08	-0.0001861311007227	-8.609052939586362e-05	7.41157820911296e-09	3.4644786908972776e-08	0.1229027729000018	0.1123413621000005	1
-1.1053900864967694e-05	-4.802609115681167e-06	-1.727740660317069e-12	9.74330192678122e-10	-6.166909020172773e-16	1.1458159468343706e-16	-1.0025006174049834e-15	-1.789556175050578e-17	4.324076294695869e-14	3.055374497597441e-14	0.9993311558918042	0.0357849831001339	-0.0018545068581235	0.0182357734178304	0.0003325434321476	3.439195685913839e-06	-0.0263300159205495	-6.775680546488975e-06	4.5910042545354676e-11	0.0006932697383756	-0.0190107785653883	-0.0045336265535745	2.055376972695563e-05	0.0003614097016623	0.0014370002537034	0.0001259770933241	1.5870226960370093e-08	2.0649697304963065e-06	0.0004789934018699	0.0002791155690027	7.790550100754939e-08	2.2943467822240365e-07	-9.844164288634255e-06	0.0001762869364357	3.1077083026551754e-08	9.690680126502043e-11	0.1221121916000021	0.1092786288999999	1
2.94303238823837e-05	1.811828259207252e-05	2.3610795160157784e-10	-2.4272945740329022e-09	-1.4874870664819762e-15	3.9327951623522783e-16	-5.955939980188608e-16	1.1163825046780827e-16	-1.0921409149316053e-13	-9.980272408585989e-14	0.856493844848926	-0.1638184672814977	0.018886801214209	0.0207413080723331	0.000430201860553	0.0003567112601087	-0.0438957217172915	-0.0175657057967418	0.0003085540201377	0.0019268343850809	0.0190313425239742	0.038042121089363	0.0014472029769772	0.0003621919982657	0.0020729312281176	0.0006359309744139	4.044082044028269e-07	4.297043881225422e-06	0.0003029897947284	-0.0001760036071411	3.0977268741254566e-08	9.180281542745689e-08	0.0004721863086199	0.0004820304729099	2.3235338041562379e-07	2.229599102815976e-07	0.1212444816000021	0.1059398484000003	1
-7.713299418439686e-05	-6.155822952856676e-05	-1.2268092508969514e-09	5.917130922259072e-09	-1.6295832756115356e-15	1.8969718147127718e-16	-3.8295055585074693e-16	-1.9010049160996238e-18	2.7982755245289524e-13	3.094187334838921e-13	0.4597565044714985	-0.1991613607108106	0.0044447972697274	-0.0144420039444841	0.0002085714779327	1.9756222768243256e-05	-0.0093406444212143	0.0345550772960773	0.0011940533669383	8.724763820409203e-05	0.0002192545013249	-0.0188120880226503	0.000353894655772	4.8072536406591763e-08	0.0013679041447587	-0.000705027083362	4.970631897295521e-07	1.8711617493955e-06	0.0004228212269713	0.000119831432244	1.4359571747300141e-08	1.787777905751843e-07	0.0004692106701959	-2.9756384242946302e-06	8.852807560470372e-12	2.2015865263881866e-07	0.120300191000002	0.1023334547000011	1
0.000199121752397	0.0001976524967433	4.797161939125674e-09	-1.4066368750631098e-08	-1.4481658475857689e-15	2.1849998157260526e-16	-6.955192866716909e-16	5.06197365099432e-17	-7.003166779819753e-13	-9.273207552698778e-13	0.1366003340110707	-0.1228271534374082	0.0044581763809652	1.3379111237198286e-05	1.7899981818017727e-10	1.987533664332023e-05	-0.0321268147787206	-0.0227861703575068	0.000519209559561	0.0010321322278257	-0.007385237770321	-0.0076044922716467	5.782830270907093e-05	5.454173692411035e-05	0.0014839367035106	0.0001160325587518	1.3463553805381242e-08	2.2020681420461094e-06	0.0002813480812454	-0.0001414731457269	2.0014651177418448e-08	7.915674304994349e-08	0.0004692911308297	8.046063060952757e-08	4.961043666322867e-15	2.2023416563742281e-07	0.119279916200002	0.0984685578000019	1
-0.0004906897260453	-0.0005930148316151	-1.6624488485889687e-08	3.2395011500797047e-08	-1.0427611702681405e-15	7.795961366239968e-17	-8.181733345419775e-16	8.077469039401418e-17	1.71664604094208e-12	2.7025469421476418e-12	-0.0344679432224723	-0.0547748904320578	0.0043999285943398	-5.82477866262817e-05	3.3928043871887324e-09	1.9359371635366177e-05	-0.0231622983336589	0.0089645164450619	8.036255509357644e-05	0.000536492064097	-0.0074185193216098	-3.3281551289347874e-05	1.107661231359415e-09	5.503442892483445e-05	0.0014839696742856	3.297077432683183e-08	-4.589483010523794e-17	2.202165996699693e-06	0.0001218485628373	-0.0001594995184088	2.5440096402001323e-08	1.4847072747118973e-08	0.000469409501311	1.1837048038049783e-07	1.2120124104276582e-14	2.2034528027908678e-07	0.1181843017000021	0.0943549208000019	1
0.0011273471816826	0.0015692899841059	5.377175675860716e-08	-7.148484320295725e-08	-1.1607369709586083e-15	3.0714467228519904e-16	-9.591110830828429e-16	1.1949205465084183e-16	-4.107633350245847e-12	-7.701856615745645e-12	-0.0972170835867397	-0.013208646921897	0.0045141364833101	0.0001142078889698	1.3043441850624848e-08	2.0377428190298538e-05	-0.0413466865103092	-0.0181843881766501	0.000330671973359	0.0017095484853807	-0.0073850311590094	3.3488162599872486e-05	1.1214565658184903e-09	5.4538685219262616e-05	0.0014839993630961	2.9688809605830787e-08	2.9482977441709468e-18	2.202254112467612e-06	5.348757044965822e-06	-0.0001164998057918	1.3572204549876582e-08	2.8610459606154097e-11	0.0004699959034647	5.864021525876655e-07	3.426752749745143e-13	2.208961498998059e-07	0.1170140394000022	0.0900029351000019	1
-0.002342503458138	-0.0020765204051552	-1.6611319044310845e-07	1.4811273708064968e-07	-6.540379566726561e-17	-2.8070038221053936e-16	-9.82792489025738e-16	1.0030361476150896e-17	9.533626659281385e-12	2.1521211440922982e-11	-0.1000005171353207	0.0073334713861229	0.0068145027329526	0.0023003662496425	5.29168488210242e-06	4.643744749793261e-05	-0.0429391696271334	-0.0015924831168232	2.5360024777836265e-06	0.0018437722882663	-0.0353843257738259	-0.0279992946148173	0.0007839604989287	0.0012520505104674	0.0009230031146175	-0.0005609962484795	3.14716792518782e-07	8.519347487972817e-07	-1.178306686616955e-05	-1.713182391119744e-05	2.934993347096362e-10	1.388414102943035e-10	0.0004700057607789	9.857314692192265e-09	8.091581893847509e-16	2.2090541733394105e-07	0.1157698686000024	0.0854235941000017	1
0.0651029252358346	0.0883434200606826	4.951951189851275e-07	-2.763585166337708e-07	-2.9457532430604798e-15	3.3919923705515503e-16	-9.061065051534428e-16	-9.448463850466507e-17	-2.125253375864317e-11	-5.899784098673815e-11	-0.076779179694897	0.0141546757446586	0.0020138844805196	-0.0048006182524329	2.304593560521037e-05	4.055730700349446e-06	0.0099629048510235	0.0529020744781563	0.0027986294840925	9.925947307096124e-05	-0.0321563485870657	0.0032279771867609	1.0419836718375327e-05	0.0010340307544519	0.0004080246238687	-0.0005149784907474	2.6520284578047417e-07	1.6648409205829766e-07	-0.0001054039847785	-9.362091791365213e-05	8.764875801208448e-09	1.1110002303480811e-08	0.0004700212294393	1.5468658413124866e-08	-5.2067137054906316e-17	2.209199570401665e-07	0.1144525750000017	0.0806284657000017	1
0.3875419969130853	0.2042743951005086	-1.4337064082470326e-06	4.1419964801007115e-07	5.242304481870025e-15	5.884860219372558e-17	-5.806511746725661e-16	-1.5051641348528003e-16	4.478450699196118e-11	1.5875925052851288e-10	-0.0490313228929913	0.0129957371907642	0.0044336317089211	0.0024197472284019	5.855176649298727e-06	1.965709013058585e-05	-0.0159803636796722	-0.0259432685306971	0.0006730531820533	0.000255372023334	-0.0262688557827182	0.0058874928043484	3.466257152120679e-05	0.0006900527841322	0.0003360007251879	-7.202389868139217e-05	5.1874430796413615e-09	1.1289648662447524e-07	-1.1975474510658003e-05	9.342851026837566e-05	8.728886397393693e-09	1.4341287891980064e-10	0.0001460019043895	-0.0003240193250504	1.049885264217446e-07	2.1316553966597052e-08	0.1130629907000013	0.0756296628000016	1
0.7883624996194785	0.1705073942266826	4.062485550198639e-06	-2.356367283937479e-07	-1.737592713480197e-14	-4.2765437468462706e-15	-1.4138644874867507e-16	7.891930696447513e-17	-8.619325116532289e-11	-4.2056028446914585e-10	-0.0271628120435792	0.0089924542018485	-0.006144270510489	-0.0105779022194111	0.0001118920153632	3.775206010431963e-05	-0.0643999085338727	-0.0484195448541991	0.0023444523238873	0.0041473482191691	-0.0085764066883208	0.0176924490943987	0.0003130227549576	7.355475168243245e-05	0.0002930061723117	-4.299455287581526e-05	1.8485313632809506e-09	8.585261605776388e-08	-0.0001189849121381	-0.0001070094376278	1.145101986952742e-08	1.4157411467795588e-08	0.0001020174143898	-4.398448999887919e-05	1.9346353655063944e-09	1.0407552095681762e-08	0.1116019934000019	0.0704398129000016	1
1.002769162051956	0.0230843834885309	-1.1295545663305536e-05	-1.6764932220146068e-06	4.4800281554842044e-14	1.9287547105586172e-14	7.126865479025676e-17	5.266156211605495e-17	1.3844643118327346e-10	1.0965500119857742e-09	-0.0133714078946398	0.0051720782182554	0.0023749963446012	0.0085192668550899	7.257790774741469e-05	5.640607636722418e-06	-0.0047336067504195	0.0596663017834533	0.0035600675685157	2.240703286788186e-05	-0.0076515872437428	0.000924819444578	8.552910052588547e-07	5.85467873479466e-05	4.900007924695931e-05	-0.000244006093064	5.9538973691891394e-08	2.401007148283598e-09	-1.1999568659713298e-05	0.0001069853434783	1.1445864145584236e-08	1.4398880120072663e-10	1.800029337858885e-05	-8.401712101203068e-05	7.058876055374138e-09	3.2400877596728776e-10	0.1100705059000011	0.0650720258000016	1
0.8348081565656046	-0.1720626205412117	3.0872197436991213e-05	1.0495461299372672e-05	-1.20351128169679e-13	-7.333651558003681e-14	-5.263837591614816e-16	9.921435836573876e-17	-1.2157901795151408e-10	-2.8120420760272714e-09	-0.005959937374516	0.0025930463376696	-0.013322010788825	-0.0156970071334273	0.0002463960329484	0.0001774759714558	-0.0217883405482824	-0.0170547337978642	0.0002908639449163	0.0004747317838485	-0.0530299790006065	-0.0453783917568646	0.0020591984384421	0.0028121786728047	-0.0001810000705328	-0.0002300001497806	5.290006957654844e-08	3.2761024932522976e-08	-1.200161980716305e-05	-2.051147322575905e-09	-1.2190502614619645e-15	1.4403875146441129e-10	1.799888374487617e-05	-1.4096320169264135e-09	3.0030949006242783e-16	3.239606802896738e-10	0.1084694955000012	0.0595398612000014	1
0.4347648990595822	-0.1955308403320823	-8.309268425479852e-05	-4.361065644554902e-05	3.1567573544599723e-13	2.5041627659179865e-13	-9.13639036991588e-16	1.3750166829295202e-16	-3.3666433036276415e-10	7.082757904896181e-09	-0.0023899383886063	0.001136486799914	-0.0296756128815201	-0.0163536020926944	0.0002674403014078	0.0008806419998933	-0.0147107190028199	0.0070776215454628	5.00927267413834e-05	0.0002164052535802	-0.0530919821614202	-6.200316081271821e-05	3.844391006823594e-09	0.0028187585698286	-1.800108657736103e-05	0.0001629989839572	2.6568668372065212e-08	3.2403866041019745e-10	-1.1998422965807263e-05	3.1968409367444966e-09	-8.431094484542114e-16	1.43961554587608e-10	-0.0001770000267104	-0.0001949989104576	3.8024576542839264e-08	3.132901044116417e-08	0.1067999735000016	0.053857293700001	1
0.1214190589414579	-0.1177146597606913	0.0002203991741445	0.0001572261453229	-8.158570609831776e-13	-8.024371136345356e-13	-1.1237134720267265e-15	8.488367654450636e-17	2.63324788603913e-09	-1.7480339319063703e-08	-0.0008148729831161	0.000413388316253	-0.0300221620882746	-0.0003465492067528	1.2009635177839548e-07	0.0009013302164539	0.0050494133235349	0.0197601323263542	0.0003904628295546	2.549657491299669e-05	-0.0350925981834257	0.0179993839779953	0.0003239778235864	0.0012314904472629	-0.0001030012327422	-8.500014616436072e-05	7.2250241197110725e-09	1.0609253044640761e-08	-1.1989676010990448e-05	8.746955234403667e-09	8.156422783149205e-17	1.4375225506545303e-10	-0.0001990002763623	-2.200024965251767e-05	4.840109632935471e-10	3.9601110120705564e-08	0.1050629943000014	0.0480386780000009	1
-0.0411393152040377	-0.0513619400890655	-0.0005572476627936	-0.0005032765926223	2.062319158280549e-12	2.450385456199188e-12	-1.3446172391822917e-15	1.2173484917141248e-16	-1.1402494033360082e-08	4.2087758235216214e-08	-0.000199300777012	0.0001060490034223	-0.0375892247462305	-0.0075670626579556	5.726043726926575e-05	0.0014129498170238	-0.0494241958178066	-0.0544736091413412	0.0029673740928846	0.0024427511322355	0.0074761968064231	0.0425687949898495	0.0018121023068873	5.589351868826207e-05	0.0006419973981846	0.0007449986309272	5.550229621088606e-07	4.121606585939885e-07	-1.212712145426158e-05	-1.374454413251877e-07	1.7948166538642964e-14	1.4706778189189418e-10	-0.0003959960144254	-0.0001969957380638	3.8807320999893265e-08	1.5681284416960737e-07	0.103259655000002	0.0420987124000007	1
-0.0987431464000296	-0.0114024224160448	0.0013040707739262	0.0013484025391409	-5.1237593422752636e-12	-7.251644991581555e-12	-1.1237768553056628e-15	-9.438776974473861e-17	4.149087662674173e-08	-9.855352135461007e-08	-3.24180487737584e-06	1.844493159789687e-06	-0.0375685687857472	2.065596048387112e-05	4.2666756176285524e-10	0.00141139736061	0.0023629477742456	0.0517871435920526	0.0026819082414247	5.58352218436561e-06	0.0073838494108084	-9.234739561522068e-05	8.528040965000777e-09	5.4521232121316575e-05	2.3026117982262434e-05	-0.0006189712802028	3.831254469391862e-07	5.30199524614146e-10	0.0001449957725098	0.0001571228939652	2.4687604548824012e-08	2.1023773183354106e-08	-0.0003600015815506	3.599443287487711e-05	1.2955996739105912e-09	1.2960113799005178e-07	0.1013910948000016	0.0360524019000007	1
-0.0990081097464369	0.0080777729722815	-0.0024364550062228	-0.0006199224429877	1.2447778544912e-11	2.0930534316090547e-11	-1.1467343053288438e-15	-1.972645676365482e-16	-1.381911751974768e-07	2.2257278111401825e-07	-7.685759607111803e-07	3.9358253543830217e-07	-0.037560036271788	8.532513960032398e-06	7.280370015985117e-11	0.0014107563247385	0.035717931071421	0.0333549832971727	0.0011125549107526	0.001275770600026	-0.0145645399600192	-0.0219483893708283	0.0004817317959741	0.0002121258242463	-0.0005749704872539	-0.0005979966052365	3.575999419501246e-07	3.3059106035866586e-07	0.0001201410599775	-2.485471253301457e-05	6.177558107704071e-10	1.443387295197124e-08	-0.0004909654007933	-0.0001309638192423	1.7151521275709694e-08	2.410470267427747e-07	0.0994584937000007	0.0299150198000008	1
-0.0749823695449197	0.0142286385695345	0.0776492595709465	0.0980621871658104	-2.9467275556939815e-11	-5.914827331797962e-11	-1.3885966470512142e-15	-1.1356987254538427e-16	4.355627693978369e-07	-4.777908434580325e-07	2.951372369209977e-07	-1.502514105863849e-07	-0.0324664724448831	0.0050935638269054	2.594439245807268e-05	0.0010540718330139	-0.0417214004129811	-0.0774393314844016	0.0059968500607523	0.0017406752524191	-0.0018403486416709	0.0127241913183487	0.0001619050447047	3.3868831229003093e-06	-0.0001269261892751	0.0004480442979813	2.007436933116831e-07	1.6110255502947093e-08	0.0003000313129577	0.0001798902529824	3.236050460137065e-08	9.00187874343245e-08	-0.0004909806094252	-1.5208631985707152e-08	7.840310031314447e-16	2.41061960829533e-07	0.0974630726000015	0.0237020698000006	1
-0.0474080007437565	0.0127648800503946	0.4141723652138147	0.2064021752343858	6.745913234162643e-11	1.6405336765429832e-10	-1.0074353569346385e-15	-4.216850023890969e-16	-1.3205982693733142e-06	9.475154398811774e-07	-6.245646222496177e-08	2.9464977176699658e-08	-0.0330384210327296	-0.0005719485878472	3.271251861816769e-07	0.0010915372643361	0.0088745175848014	0.0505959179977835	0.0025599469180379	7.875706236417778e-05	-0.014494468691211	-0.01265412004954	0.0001601267542284	0.00021008962264	-0.0002658665147665	-0.0001389403254913	1.930441261437004e-08	7.068500255752102e-08	0.0005430653052945	0.000243033992336	5.9065523108598615e-08	2.949199240654709e-07	-0.0004909275232726	5.3086154260171476e-08	2.560454806457397e-15	2.410098350650547e-07	0.0954060917000014	0.0174292463000003	1
-0.0260484688347846	0.008714482827529	0.809946953612427	0.1646885577097278	-1.4755020369331282e-10	-4.4724305663049475e-10	-6.8859878778789805e-16	-4.513913665105889e-16	3.8868935513298245e-06	-1.6208513072496063e-06	-1.9475231556162955e-10	1.9296594863594637e-09	-0.027367596098743	0.0056708249339867	3.215825543198049e-05	0.000748985316224	0.0006142962488427	-0.0082602213359599	6.823125651651124e-05	3.773598828524212e-07	-0.0144943796658551	8.902535616665312e-08	7.65004203404474e-15	0.000210087041898	0.00039808216407	0.0006639486788353	4.40827849913665e-07	1.584694091736476e-07	0.0003339022354564	-0.0002091630698387	4.374918960596823e-08	1.1149070258366845e-07	-0.000491066128654	-1.3860538183199186e-07	1.686457616459594e-14	2.41145944544812e-07	0.0932888502000008	0.0111123951000003	1
-0.012735198429826	0.0049632877427974	1.0046746226553138	0.0097204263943327	3.018838158585005e-10	1.1965752236442166e-09	-5.541234560625564e-16	-3.3138350049688424e-16	-1.1130934039148443e-05	1.8792297233681649e-06	8.762352912771622e-09	-5.4862978044805265e-09	-0.0148580633160269	0.0125095327827161	0.0001564884104421	0.0002207620455026	0.0005298484309308	-8.444781791234979e-05	7.131432255472515e-09	2.807393613504943e-07	0.0010794777596893	0.0155738574255446	0.0002425450351105	1.1652722341422602e-06	5.506676211078064e-05	-0.0003430154019593	1.176595670806431e-07	3.0323483547367374e-09	0.000609993577584	0.0002760913421275	7.62264289049929e-08	3.720921642173138e-07	-0.0002190168966593	0.0002720492319955	7.401078640593832e-08	4.7968400231095216e-08	0.0911126855000007	0.0047674729000003	1
-0.0056432510834089	0.0024692972052202	0.8121598405621083	-0.179759745768544	-5.512796897305174e-10	-3.148961637726861e-09	-2.752737344348196e-16	-1.0128899459229393e-16	3.1211028758032126e-05	1.4846008433980715e-06	-6.4918674159566915e-09	3.810642375644578e-09	0.0043930199642267	0.0192510832802542	0.0003706042074657	1.9298624407182782e-05	-0.0335972074970808	-0.0341270559280115	0.0011646559463139	0.0011287723516018	-0.0040204319566246	-0.0050999097163147	2.6009079114416984e-05	1.616387311780461e-05	-3.70022354821615e-05	-9.206899759244629e-05	8.476700592149162e-09	1.369163607185206e-09	-5.2998440747909086e-05	-0.0006629920183329	4.395584226884056e-07	2.8088356572278813e-09	-8.500098989937072e-05	0.0001340159067599	1.7960262354604594e-08	7.225168380324502e-09	0.0888789721000011	-0.0015894922999997	1
-0.002244062035232	0.0010713369823016	0.4102831309312141	-0.1916576448316445	7.772318474578503e-10	8.155792694101961e-09	-6.004060284506317e-16	-1.1058605746315005e-17	-8.607140976137356e-05	-2.1169872284929566e-05	3.6058791470453205e-09	-2.068084694412592e-09	-0.0028150710252673	-0.0072080909894954	5.195657571166597e-05	7.924624876711048e-06	-0.031374726207659	0.0022224812894224	4.939423082070752e-06	0.0009843734446053	-0.0145912773842334	-0.0105708454276089	0.0001117427730541	0.0002129053757028	-0.0001310022347389	-9.399999925445512e-05	8.835999326934455e-09	1.7161586611883458e-08	-5.299496835063654e-05	3.472399533321021e-09	-1.6345023760421697e-15	2.8084665970708204e-09	-7.700347087100982e-05	7.997519029354077e-06	6.396057384556908e-11	5.92953444128308e-09	0.0865891208000015	-0.0079424422999999	1
